customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RegistrationDate,City,State,ZipCode,CustomerSegment,LastContactDate,TotalPayments,TotalPaid,AvgPayment,FailedPayments
5028-GZLDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,2023-05-07,Fresno,CA,93913,At Risk,2025-11-13,5,351.27,70.25,1
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,2022-07-16,Anaheim,CA,96199,Medium Value,,5,431.87,86.37,1
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,2025-05-24,Anaheim,CA,91145,Medium Value,2025-11-12,1,93.68,93.68,0
9018-PCIOK,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,No,2022-03-09,Santa Clarita,CA,90319,New Customer,2025-10-18,5,353.74,70.75,1
4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,No,2023-11-05,Sacramento,CA,92527,Medium Value,,4,393.62,98.4,0
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,2021-04-19,Bakersfield,CA,93802,High Value,2026-01-05,4,480.39,120.1,1
9953-ZMKSM,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,2025-03-15,San Jose,CA,94992,High Value,,3,283.57,94.52,1
0907-HQNTS,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,2024-01-23,Los Angeles,CA,94772,At Risk,2025-11-02,2,103.17,51.58,0
7665-NKLAV,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,2025-01-12,Sacramento,CA,93314,New Customer,,1,125.15,125.15,0
6769-DCQLI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,2024-07-02,Oakland,CA,93685,Medium Value,,4,514.59,128.65,1
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,2025-10-18,San Jose,CA,90727,At Risk,2025-12-27,2,145.66,72.83,2
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,2020-04-01,Sacramento,CA,91553,High Value,2026-01-05,1,94.3,94.3,0
8250-ZNGGW,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,No,2022-06-27,Oakland,CA,90475,Medium Value,,4,387.03,96.76,2
2195-ZRVAX,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes,2025-06-06,San Diego,CA,90823,At Risk,2025-10-31,4,415.04,103.76,1
3550-SAHFP,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,Yes,2020-04-08,San Jose,CA,92853,New Customer,2025-11-10,5,473.19,94.64,1
2011-TRQYE,Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600,Yes,2022-06-16,San Francisco,CA,91222,New Customer,2025-10-21,5,478.46,95.69,2
8562-GHPPI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,No,2021-06-15,Bakersfield,CA,94831,New Customer,2025-12-16,3,201.85,67.28,0
5893-PYOLZ,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No,2020-05-11,Bakersfield,CA,95861,Low Value,2025-10-31,4,326.58,81.64,1
4986-MXSFP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9,No,2020-10-29,Bakersfield,CA,90419,Medium Value,2025-12-22,4,268.77,67.19,1
6131-FOYAS,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,No,2022-08-20,Sacramento,CA,95901,New Customer,,4,321.63,80.41,0
3027-YNWZU,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,No,2024-08-10,Oakland,CA,93824,High Value,2025-12-30,5,383.31,76.66,1
5609-IMCGG,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,No,2025-10-13,Oakland,CA,91850,Medium Value,2025-11-06,1,100.52,100.52,0
4873-ILOLJ,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,2022-06-23,Anaheim,CA,91601,Low Value,2025-11-26,5,325.41,65.08,1
4727-MCYZG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,No,2023-05-23,Santa Clarita,CA,91659,Medium Value,2025-10-10,4,377.5,94.37,0
9481-WHGWY,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,No,2023-04-17,San Francisco,CA,91759,Medium Value,2025-11-29,1,33.23,33.23,1
2725-KXXWT,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,2024-08-01,San Jose,CA,95633,High Value,2025-12-01,1,83.73,83.73,0
9565-DJPIB,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,2021-12-23,Santa Clarita,CA,94411,New Customer,2025-12-13,5,379.64,75.93,1
4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,No,2025-03-13,Anaheim,CA,92025,At Risk,2025-10-15,4,330.72,82.68,1
3301-LSLWQ,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,No,2021-07-11,San Francisco,CA,94002,Low Value,,3,395.97,131.99,0
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,2020-10-16,San Francisco,CA,94950,Low Value,2025-10-19,3,283.03,94.34,1
3166-PNEOF,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,No,2024-09-18,San Diego,CA,91092,At Risk,2025-12-25,2,120.73,60.36,1
5639-NTUPK,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,No,2021-08-10,Oakland,CA,91475,At Risk,2025-11-23,1,45.4,45.4,1
8780-YRMTT,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,2022-10-31,Fresno,CA,93256,At Risk,2025-10-25,5,390.84,78.17,1
8348-HFYIV,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,Yes,2020-01-30,Los Angeles,CA,94461,Low Value,2025-12-08,5,439.41,87.88,0
5140-FOMCQ,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,2025-11-15,Santa Clarita,CA,91458,Low Value,2025-11-14,5,370.14,74.03,0
6242-SGYTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,No,2021-07-27,Bakersfield,CA,91794,Medium Value,,5,625.15,125.03,1
8166-ORCHU,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,No,2021-05-02,Oakland,CA,92435,Medium Value,2025-11-26,4,393.96,98.49,1
8414-OOEEL,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,No,2023-03-31,Oakland,CA,91279,New Customer,2025-11-23,3,301.29,100.43,0
8454-AATJP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405,No,2024-08-16,Anaheim,CA,92880,At Risk,2025-12-05,3,256.81,85.6,1
6849-WLEYG,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,2024-05-22,Anaheim,CA,93493,Low Value,2025-10-31,1,139.89,139.89,0
4659-NZRUF,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,Yes,2020-10-18,San Francisco,CA,90985,High Value,2025-11-15,5,399.13,79.83,0
4531-AUZNK,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,No,2020-08-25,Sacramento,CA,92406,High Value,2025-12-11,4,275.67,68.92,2
4191-XOVOM,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,No,2023-01-12,San Diego,CA,90982,At Risk,2025-11-25,4,325.94,81.48,0
2150-OEGBV,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,No,2021-03-23,Los Angeles,CA,93094,Low Value,2025-10-18,2,235.8,117.9,0
8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes,2022-11-21,San Jose,CA,91599,New Customer,2025-10-12,5,417.87,83.57,0
1855-CFULU,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,91.45,No,2021-04-25,Los Angeles,CA,92948,High Value,,2,212.65,106.32,2
4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,828.85,No,2023-11-24,Santa Clarita,CA,96032,Low Value,,1,78.44,78.44,0
1872-EBWSC,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,2023-11-03,Bakersfield,CA,93973,Low Value,2025-12-22,5,477.47,95.49,0
2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,2025-02-02,San Jose,CA,92406,At Risk,,1,133.29,133.29,0
7026-YMSBE,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,No,2021-08-11,Santa Clarita,CA,95311,Low Value,,5,381.6,76.32,2
7341-LXCAF,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,2024-05-27,Sacramento,CA,94615,Low Value,,1,54.24,54.24,0
6997-UVGOX,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,No,2025-05-18,Santa Clarita,CA,94225,Low Value,2025-12-05,2,142.91,71.46,1
9674-EHPPG,Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,2025-05-12,Santa Clarita,CA,95533,High Value,2025-11-05,3,353.21,117.74,2
9462-MJUAW,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,2024-04-02,Fresno,CA,94899,At Risk,2025-12-23,2,126.77,63.39,1
8128-YVJRG,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,Yes,2023-01-29,Anaheim,CA,91856,Low Value,2025-12-19,4,320.07,80.02,2
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,2024-03-14,Bakersfield,CA,94291,At Risk,2025-12-19,4,305.89,76.47,0
5781-BKHOP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,No,2025-07-10,Bakersfield,CA,91763,At Risk,2025-12-31,3,244.53,81.51,0
4283-FUTGF,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,Yes,2024-07-05,San Francisco,CA,93111,New Customer,2025-10-26,2,160.25,80.12,0
5213-TWWJU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,No,2021-01-03,Oakland,CA,96158,New Customer,,4,273.12,68.28,0
1569-TTNYJ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,Yes,2020-10-30,Sacramento,CA,94641,At Risk,2025-11-07,4,213.68,53.42,1
8628-MFKAX,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,No,2025-05-04,Anaheim,CA,93455,At Risk,,5,440.34,88.07,1
2397-BRLOM,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,Yes,2025-12-24,Sacramento,CA,90305,Medium Value,2025-12-29,3,358.67,119.56,2
7629-WIXZF,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,No,2025-07-04,Oakland,CA,90233,New Customer,2025-10-21,5,450.62,90.12,1
5445-GLVOT,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,No,2025-07-10,Sacramento,CA,91917,At Risk,2025-10-20,3,140.47,46.82,1
3976-HXHCE,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,1414.8,No,2022-01-15,Anaheim,CA,93840,Low Value,2025-11-23,2,141.62,70.81,0
2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.65,169.75,No,2020-12-19,Anaheim,CA,92087,New Customer,2025-10-16,1,42.23,42.23,0
0254-KCJGT,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No,2023-10-25,Santa Clarita,CA,90364,Medium Value,2025-10-30,4,270.56,67.64,2
5472-CVMDX,Female,0,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,No,2020-05-16,San Jose,CA,96135,New Customer,2025-11-21,4,490.71,122.68,1
6461-SZMCV,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,No,2023-07-09,San Jose,CA,94348,At Risk,2025-11-21,3,291.5,97.17,3
8150-QUDFX,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,51.6,No,2023-03-05,Sacramento,CA,94047,New Customer,2025-12-19,3,195.96,65.32,0
9508-ILZDG,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,No,2022-02-07,Santa Clarita,CA,92461,New Customer,2025-12-18,5,223.08,44.62,0
2346-DJQTB,Female,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.15,812.5,No,2025-09-07,San Jose,CA,92543,New Customer,2025-11-01,3,265.7,88.57,1
1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,No,2022-03-18,Santa Clarita,CA,95243,High Value,2025-12-26,2,254.17,127.08,0
1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44,No,2023-05-14,San Francisco,CA,90857,At Risk,2025-11-27,4,296.05,74.01,0
4749-VFKVB,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,Yes,2024-08-18,Oakland,CA,93729,Medium Value,2025-11-10,1,82.49,82.49,0
9640-ZSLDC,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297,No,2021-07-04,Los Angeles,CA,90280,Low Value,2025-12-19,1,59.66,59.66,0
4231-LZUYM,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.65,1887,No,2023-07-02,Bakersfield,CA,95344,Low Value,2025-11-05,1,93.91,93.91,1
7598-UAASY,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,Yes,2021-07-22,Sacramento,CA,91985,New Customer,2025-10-11,4,475.39,118.85,2
7938-OUHIO,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,Yes,2023-06-05,Santa Clarita,CA,92906,Low Value,2025-12-01,5,450.74,90.15,2
8510-AWCXC,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,Yes,2023-10-18,Sacramento,CA,92078,New Customer,2025-11-24,3,127.19,42.4,0
6128-AQBMT,Male,1,Yes,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,No,2024-05-16,Anaheim,CA,90069,Medium Value,2025-12-26,2,201.97,100.98,0
3594-BDSOA,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.4,482.8,No,2024-06-07,Bakersfield,CA,94993,New Customer,,3,280.46,93.49,1
0431-APWVY,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,2024-09-06,San Francisco,CA,92576,New Customer,2025-10-15,5,300.62,60.12,0
5133-VRSAB,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,2023-03-25,San Jose,CA,92711,Medium Value,2025-11-13,2,170.55,85.28,0
5996-DAOQL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,2025-08-17,San Jose,CA,93030,New Customer,,1,73.51,73.51,0
6838-YAUVY,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,No,2021-01-15,Los Angeles,CA,91328,Low Value,,1,133.7,133.7,0
0484-JPBRU,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,No,2021-01-30,Santa Clarita,CA,92368,Low Value,2025-11-13,3,184.62,61.54,2
7883-ROJOC,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,No,2021-09-05,Anaheim,CA,93784,New Customer,2025-12-31,5,446.83,89.37,0
0244-LGNFY,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733,No,2022-01-20,Bakersfield,CA,95212,Medium Value,2025-12-24,5,284.31,56.86,0
7274-CGTOD,Male,0,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,No,2020-11-18,Los Angeles,CA,93895,At Risk,2025-11-13,2,122.91,61.46,0
4295-YURET,Female,1,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,No,2024-07-03,San Francisco,CA,95551,High Value,2025-11-12,1,52.29,52.29,1
3426-NIYYL,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.55,765.5,Yes,2023-10-18,San Jose,CA,90794,Medium Value,,4,246.15,61.54,2
8225-BTJAU,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,Yes,2024-06-09,Sacramento,CA,94682,Low Value,2025-12-13,4,206.43,51.61,1
4635-EJYPD,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.95,613.95,No,2021-07-21,San Diego,CA,91424,High Value,2025-10-14,2,177.16,88.58,1
1866-ZSLJM,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,No,2021-10-15,San Jose,CA,94689,At Risk,2025-11-15,2,176.71,88.36,1
4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1244.8,No,2025-03-04,Santa Clarita,CA,93382,At Risk,2025-11-15,4,507.06,126.76,0
4236-UJPWO,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,No,2021-05-22,San Francisco,CA,95952,At Risk,2025-11-12,3,201.26,67.09,1
9392-XBGTD,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,581.85,No,2020-02-21,Oakland,CA,90161,New Customer,2025-10-31,5,460.55,92.11,1
3387-VATUS,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,Yes,2023-11-11,Bakersfield,CA,91617,Low Value,,5,385.34,77.07,1
6402-SSEJG,Female,0,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,No,2022-12-26,Oakland,CA,94526,Low Value,2025-12-03,2,228.28,114.14,0
1143-NMNQJ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,Yes,2025-11-22,Bakersfield,CA,92372,Medium Value,,4,455.2,113.8,2
1169-SAOCL,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,2020-07-17,Santa Clarita,CA,95200,At Risk,,2,109.54,54.77,0
1110-KYLGQ,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,No,2022-01-13,Fresno,CA,92929,New Customer,,4,196.65,49.16,0
9929-PLVPA,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,94.5,No,2024-05-14,Sacramento,CA,90438,At Risk,,1,80.51,80.51,0
3518-PZXZQ,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,No,2023-06-08,Bakersfield,CA,95062,At Risk,2026-01-05,1,31.37,31.37,0
2371-JUNGC,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,208,No,2021-02-05,San Diego,CA,91609,High Value,2025-12-02,5,541.57,108.31,0
